id,EAP,HPL,MWS
id10070,0.98965526,0.003917671,0.0064270166
id24962,0.51789266,0.05433244,0.42777494
id27787,0.933788,0.038702846,0.027509192
id16840,0.031886607,0.9637677,0.0043457295
id01994,0.9943012,0.0030372285,0.0026615984
id10756,0.0020287686,0.0003615076,0.99760973
id16697,0.060420904,0.44527367,0.49430546
id19603,0.056923836,0.92250395,0.020572236
id03903,0.9969319,0.0027229919,0.00034507678
id20992,0.3246998,0.023786454,0.65151376
id15687,0.0012483919,0.9970059,0.0017457877
id19769,0.1456515,0.7566055,0.097743005
id06048,0.50126845,0.43265423,0.06607729
id25098,0.049722914,0.9480945,0.002182607
id16091,0.91401017,0.036265116,0.049724743
id27192,0.48967463,0.073280334,0.437045
id05897,0.25154778,0.1522254,0.5962268
id00828,0.93004715,0.04774587,0.022207001
id20605,0.952588,0.0054219863,0.041989967
id05872,0.12761433,0.21996269,0.65242296
id00761,0.99107635,0.004093935,0.004829705
id19573,0.4650128,0.021911072,0.5130761
id03081,0.0044524446,0.010147221,0.9854004
id04887,0.3076002,0.003610442,0.68878937
id17700,0.0030450649,0.0010176856,0.9959372
id03250,0.8270004,0.1691491,0.0038505292
id21027,0.00047860373,0.99926645,0.0002549945
id19567,0.9357277,0.063299365,0.0009729443
id05661,0.05718347,0.0134227285,0.92939377
id27405,0.99044305,0.0065048225,0.0030521017
id01546,0.003071244,0.9936991,0.0032297224
id02288,0.00059806946,0.9991666,0.00023529089
id11057,0.008008243,0.008008831,0.9839829
id09191,0.0023855292,0.9881494,0.009465007
id19074,0.0018200622,0.0007981599,0.99738175
id25012,0.8062341,0.057797566,0.13596828
id24857,0.0018557078,0.99718225,0.00096206495
id07557,0.083431445,0.55445266,0.36211592
id23072,0.99687093,0.001827818,0.001301283
id20317,0.86813843,0.12694006,0.004921543
id16642,0.959827,0.0044096345,0.03576337
id04211,0.040929995,0.22203861,0.73703146
id22871,0.00020145265,0.99959975,0.00019885138
id16178,0.0006017214,0.00017117834,0.99922705
id25172,0.26878414,0.07816516,0.6530508
id15654,0.6429642,0.049459167,0.30757663
id26067,0.9946785,0.0031707897,0.0021507428
id11955,0.08755675,0.084812045,0.8276312
id24939,0.0012490569,0.0011802133,0.9975707
id07378,0.95506686,0.02062393,0.024309214
id22455,0.03749458,0.9127883,0.049717203
id12850,0.050221704,0.0042869565,0.9454913
id12403,0.9906,0.00074376876,0.00865627
id11593,0.028775457,0.9685485,0.0026760504
id27776,0.74846506,0.032760218,0.21877475
id14497,0.0019671076,0.00011393038,0.997919
id24628,0.2949667,0.028992422,0.6760409
id11283,0.25159064,0.0067741857,0.74163514
id00459,0.997837,0.0011247204,0.0010382449
id11310,0.012169452,0.93587023,0.051960297
id05177,0.016844288,0.98297274,0.0001828996
id22598,0.0030350701,0.9915216,0.005443273
id05214,0.2769423,0.6190167,0.104041
id22797,0.8563576,0.04823717,0.0954053
id15832,0.013795026,0.0059623243,0.98024267
id00479,0.22325772,0.7662128,0.010529449
id05840,0.03669068,0.1341303,0.829179
id27489,0.0016943421,0.00014169273,0.998164
id03281,0.00091132225,0.9983016,0.0007870183
id27046,0.91350025,0.0052600927,0.08123963
id09213,0.0022360985,0.0010525692,0.9967114
id18775,0.9568907,0.02438456,0.018724807
id09731,0.26470628,0.6946844,0.040609337
id25031,0.92420167,0.05128346,0.024514843
id11945,0.30670562,0.0074880547,0.6858064
id20286,0.96469283,0.03176173,0.0035453949
id27960,0.04699844,0.0084394375,0.94456214
id13206,0.001678351,0.0021604726,0.9961612
id09964,0.24797027,0.16268021,0.5893495
id16811,0.002858512,0.9935523,0.0035891645
id08948,0.018053416,0.9793082,0.0026383598
id17636,0.0030208437,6.5920154e-05,0.9969132
id14046,0.63315976,0.010821059,0.35601917
id22873,0.91909456,0.027913915,0.052991528
id09962,0.0018047998,0.0013588464,0.9968363
id26474,0.9856748,0.0063893897,0.0079358155
id11898,0.24142013,0.7506345,0.007945356
id25477,0.99854326,0.0012413425,0.00021538665
id25457,0.75391406,0.002655576,0.24343038
id26675,0.06627572,0.003165994,0.93055826
id04422,0.022216609,0.089165166,0.8886182
id04237,0.4974872,0.20917436,0.2933385
id07049,0.0107209785,0.9876567,0.001622261
id18211,0.8011336,0.10820887,0.09065752
id16033,0.03449076,0.954504,0.011005212
id16680,0.7116138,0.031248527,0.2571377
id08977,0.0775236,0.770948,0.15152845
id18494,0.00016707066,0.9996866,0.00014632086
id07714,0.054691408,0.0019186665,0.9433899
id01243,0.98089015,0.002892838,0.016217042
id18562,0.0009649903,0.9976712,0.0013638342
id03147,0.008539045,0.0020632509,0.98939764
id24138,0.68496716,0.04452926,0.2705036
id21062,0.81683975,0.008496961,0.17466325
id25053,0.005498621,0.003657719,0.99084365
id14390,0.20040768,0.02044183,0.77915055
id10122,0.48134282,0.016640788,0.50201637
id13160,0.019959034,0.96578616,0.014254824
id00780,0.005756519,0.99367493,0.00056849374
id20996,0.52534056,0.021322642,0.45333678
id16008,0.7151653,0.04680267,0.23803206
id10522,0.047574755,0.94041455,0.012010702
id18498,0.6226719,0.07573632,0.30159178
id09341,0.0007156252,0.9990176,0.00026674735
id22456,0.65731376,0.031354107,0.31133217
id07592,0.00045891656,0.9990158,0.00052527204
id25634,0.9995197,0.00022821635,0.00025205224
id15011,0.21132097,0.6862815,0.10239759
id14245,0.9074184,0.005345962,0.08723565
id21107,0.039176766,0.0062343287,0.95458895
id01881,0.038071588,0.66821253,0.2937159
id12772,0.033495955,0.01028175,0.95622224
id17589,0.9849889,0.011696564,0.0033145444
id24421,0.001400047,0.00024216482,0.9983577
id22088,0.00954387,0.020764213,0.96969193
id21687,0.4039295,0.11746337,0.47860712
id17810,0.016606193,0.003097424,0.9802964
id25153,0.0025956228,0.9968219,0.0005824894
id18083,0.7982071,0.1734085,0.028384387
id00655,0.37786865,0.014403201,0.6077281
id13195,0.36488777,0.008839187,0.62627304
id23708,0.0018941847,0.9870548,0.011050942
id17977,0.117381416,0.004187227,0.8784313
id10501,0.0003994036,0.99953234,6.823541e-05
id08697,0.26618552,0.6906133,0.043201115
id09269,0.00078316545,0.99871504,0.00050185004
id21153,0.99742115,0.0012880295,0.0012908357
id06257,0.7952126,0.060413074,0.14437436
id08366,0.6595341,0.040342383,0.30012357
id00263,0.85756916,0.07273591,0.06969493
id14445,0.93013734,0.02631872,0.043543987
id18864,0.017079731,0.01987086,0.9630494
id18427,0.7604025,0.04073637,0.19886118
id24348,0.05359442,0.0057383287,0.9406672
id17329,0.9949532,0.0032057702,0.0018410084
id07519,0.026496917,0.9458513,0.02765172
id17995,0.013206152,0.0011102897,0.9856836
id25329,0.9824075,0.0040269867,0.013565474
id14513,0.989239,0.007934187,0.0028268732
id10203,0.22157489,0.36516824,0.41325682
id25887,0.97363293,0.0060160346,0.020351104
id08186,0.46413094,0.05671446,0.47915462
id20535,0.0032962863,0.99145776,0.005245954
id06411,0.004468474,0.003577492,0.991954
id11984,0.9738261,0.010650474,0.015523453
id16389,0.00949693,0.91962475,0.070878334
id23333,0.9967147,0.0012188912,0.0020664416
id19447,0.1545829,0.036280934,0.80913615
id01461,0.8680304,0.07983682,0.052132685
id25601,0.0056044008,0.9932225,0.0011731302
id04803,0.9059997,0.05607253,0.037927695
id19029,0.00039721373,0.999315,0.000287732
id11507,0.6239519,0.35846862,0.01757949
id13246,0.1087975,0.008232508,0.88297004
id26927,0.04850906,0.0026933583,0.9487976
id12423,0.995981,0.0022823976,0.0017366497
id09601,0.0045384965,0.9936528,0.0018086463
id23100,0.111029446,0.5062241,0.38274643
id21939,0.98768884,0.005533488,0.006777696
id16139,0.001099582,0.00026998142,0.9986305
id27334,0.997264,0.0019730043,0.0007629261
id22326,0.0022794385,0.00018949753,0.9975311
id18527,0.00113197,0.0015922436,0.99727577
id05072,0.0011574291,7.61253e-05,0.9987664
id21820,9.8106844e-05,0.9998728,2.9075736e-05
id13960,0.94769496,0.03608343,0.016221661
id03958,0.9011323,0.002131039,0.09673672
id10849,0.8384764,0.15114844,0.010375127
id06252,0.99765503,0.00037017956,0.0019747738
id26045,0.96277153,0.001138641,0.0360898
id04849,0.0035782391,0.9951751,0.0012465536
id05215,0.0048173894,0.99018466,0.004997883
id22830,0.17993836,0.48975885,0.3303028
id21325,0.11700269,0.8525863,0.030410977
id09287,0.063720345,0.0015941669,0.9346855
id24354,0.6574835,0.21379623,0.12872028
id06784,0.0028916006,0.9894741,0.0076343026
id03848,0.6002145,0.12115828,0.2786272
id01410,0.34292695,0.19146158,0.46561152
id00874,0.3553699,0.027673436,0.61695665
id00784,0.035053015,0.016514244,0.94843274
id19909,0.0028630092,0.9961467,0.0009903193
id18906,0.0009248151,0.9981001,0.0009751014
id18748,0.001681215,0.0041971696,0.9941216
id04654,0.924619,0.06609967,0.009281303
id07608,0.54198736,0.05620395,0.40180874
id10845,0.0166682,0.95938945,0.023942275
id10718,0.0012320167,0.000405467,0.9983625
id19100,0.0029774555,0.996089,0.00093363214
id10416,0.98201215,0.0039851773,0.014002662
id02535,0.000739976,0.99900776,0.00025226382
id23920,0.11865077,0.0017890884,0.8795602
id16226,0.62230927,0.21647237,0.1612184
id09196,0.000766856,0.9991154,0.00011778496
id03368,0.032119334,0.37492257,0.5929581
id27373,0.33754346,0.07359108,0.5888654
id11497,0.5175994,0.18278593,0.2996147
id07640,0.46814075,0.51333874,0.018520497
id22416,0.00030333112,0.99963534,6.137098e-05
id20303,0.0020767336,0.99708647,0.00083676795
id13811,0.0061943782,0.00025686016,0.9935488
id04365,0.010598541,0.9744528,0.014948699
id00199,0.013348609,0.039896857,0.9467546
id24884,0.9925368,0.0033052089,0.0041579884
id06763,0.00052577903,0.9990231,0.00045114927
id18275,0.45989874,0.09061269,0.44948858
id20971,0.3298365,0.10501708,0.56514645
id01581,0.0012864716,0.0005815972,0.99813193
id24805,0.012264898,0.003011012,0.98472416
id07950,0.034880172,0.910986,0.054133825
id26346,0.01799407,0.0056783594,0.97632754
id24046,0.9516832,0.0052212677,0.04309551
id05548,0.0004923398,0.9990902,0.00041741395
id17433,0.99490166,0.0010503822,0.0040479256
id18712,0.9791703,0.007347437,0.013482248
id21128,0.15127783,0.011003126,0.8377191
id02906,0.05329483,0.018188536,0.9285166
id22201,0.00024184203,0.9996805,7.7623576e-05
id08614,0.01596202,0.9772828,0.006755152
id22484,0.060896017,0.931074,0.008030015
id16291,0.14623891,0.7143069,0.13945422
id26869,0.37471804,0.58731586,0.037966065
id18062,0.0007159484,0.99776506,0.0015189894
id27078,0.99436545,0.00400674,0.001627861
id02756,0.037040547,0.2265585,0.7364009
id03454,0.02254811,0.04181798,0.9356339
id02195,0.011135768,0.0010262757,0.9878379
id27418,0.0027986718,0.9951303,0.0020710311
id02733,0.9695682,0.023523865,0.0069078994
id15677,0.9053141,0.028726699,0.06595922
id08204,0.7474166,0.07863461,0.17394873
id11529,0.9873518,0.0065460987,0.006102054
id14000,0.0044123325,0.0030210745,0.9925666
id11866,0.86896336,0.016631251,0.11440541
id14084,0.00058258546,0.99875927,0.000658155
id17826,0.46275228,0.028922496,0.5083253
id07289,0.005550239,0.0024522676,0.99199754
id05102,0.9736969,0.015417181,0.010885914
id14779,0.92692906,0.009119667,0.0639513
id19144,0.005411055,0.99341196,0.0011770161
id12372,0.0012073073,0.9984401,0.0003525869
id05673,0.00025923134,0.99962044,0.00012035252
id07343,0.012428118,0.00066262967,0.9869092
id10390,0.008735675,0.8926375,0.09862685
id27323,0.15367731,0.0052801026,0.84104264
id26483,0.9994178,0.0003991343,0.00018305829
id07690,0.7447438,0.07863501,0.17662123
id22766,0.8183547,0.119994916,0.061650384
id10289,0.99450594,0.0051886695,0.00030540876
id22243,0.14540894,0.8294633,0.025127796
id24509,0.11799064,0.8810086,0.0010007332
id02407,0.003992992,0.98219496,0.013812025
id08746,0.0026012475,0.00057615235,0.9968226
id12854,0.79062986,0.10945188,0.09991829
id25598,0.0020317084,0.00042763326,0.9975407
id16973,0.0059423572,0.00858242,0.9854753
id20066,0.09752748,0.091897085,0.8105754
id25966,0.0003717629,0.9992204,0.00040787415
id21599,0.002470809,0.0024385906,0.9950906
id17112,0.86261904,0.016833523,0.12054743
id01775,0.0027151487,0.99653023,0.00075461663
id08484,0.002007645,0.00043968417,0.9975527
id12094,0.0021323008,0.99643904,0.0014286267
id25422,0.1992598,0.043348424,0.75739175
id25063,0.07268748,0.92403084,0.003281663
id25508,0.0030587425,0.00090108044,0.9960402
id01575,0.4049204,0.0026317828,0.59244776
id24368,0.0051702806,0.0014004954,0.99342924
id16823,0.0023124984,0.99507,0.002617534
id22747,0.12670296,0.85766333,0.015633702
id19321,0.06488828,0.02552208,0.90958965
id08220,0.0005231821,0.999226,0.0002508312
id12296,0.7212718,0.022321552,0.25640664
id11186,0.99936765,0.00049263716,0.00013976106
id10551,0.0005253964,0.99931467,0.00015992105
id20839,0.42140198,0.060876127,0.5177219
id06118,0.87203574,0.03800626,0.089958005
id06330,0.10854058,0.47573015,0.41572925
id02669,0.4965092,0.34069458,0.16279626
id14811,0.99880373,0.00062243413,0.0005738735
id04728,0.99147415,0.0019336015,0.006592232
id16646,0.023826897,0.0019433607,0.97422975
id13018,0.0010403191,0.98733985,0.011619896
id15248,0.97834045,0.020629372,0.0010302274
id23476,0.23778531,0.75592726,0.0062874104
id09208,0.0026898861,0.9969223,0.0003877176
id19351,0.6612331,0.2685901,0.0701768
id02009,0.47060683,0.0880454,0.44134772
id00785,0.93954235,0.024857767,0.03559994
id07975,0.5833385,0.04614291,0.3705186
id17892,0.030216265,0.951355,0.01842874
id03299,0.62506473,0.17063998,0.20429529
id15351,0.010887714,0.9803145,0.008797804
id11066,0.3272542,0.6404211,0.032324698
id20485,0.0063091223,0.9929316,0.00075922866
id13866,0.9933651,0.002572419,0.004062499
id17335,0.0005365527,0.9993599,0.000103588274
id15220,0.62354314,0.1602421,0.21621475
id24047,0.97451097,0.022529894,0.0029591527
id15180,0.00066300546,0.99917173,0.00016531849
id16921,0.33567205,0.060758457,0.6035695
id17207,0.009632763,0.00038542022,0.98998183
id15068,0.17043382,0.08801644,0.74154973
id22013,0.83522964,0.049261916,0.115508474
id11929,0.8534983,0.0116051175,0.13489656
id12540,0.081270024,0.91701144,0.0017185202
id12582,0.8159591,0.08670776,0.09733309
id05261,0.50235754,0.32820392,0.16943853
id08471,0.9825964,0.013475146,0.0039285244
id15209,0.13994671,0.84607476,0.013978472
id01148,0.81717324,0.17565915,0.007167558
id26519,0.005330528,0.0006249573,0.9940445
id16510,0.9611453,0.012733081,0.02612164
id03888,0.0014228711,0.99581736,0.0027597982
id27926,0.96113783,0.030006848,0.008855327
id05359,0.004430182,0.002595758,0.99297404
id04274,0.9118227,0.043254197,0.044923127
id21013,0.14742956,0.3214384,0.53113204
id11443,0.014020132,0.02412039,0.96185946
id09956,0.7823708,0.05371459,0.16391464
id03138,0.32414794,0.5689108,0.10694132
id08516,0.9563498,0.009515331,0.034134824
id08608,0.0012234714,9.145092e-05,0.99868506
id04629,0.008150296,0.011998271,0.9798514
id19808,0.8552774,0.13509887,0.009623724
id16578,0.2346976,0.083385825,0.68191653
id04607,0.04193855,0.9533244,0.0047370433
id22816,0.0014846306,0.9971071,0.0014082901
id27913,0.83944356,0.10537031,0.05518615
id00346,0.00545618,0.016908497,0.9776354
id02198,0.0032915745,0.9945707,0.0021377625
id27303,0.9994504,0.00029131147,0.00025834327
id07033,0.0033100836,0.00035552998,0.9963343
id03546,0.013278365,0.029662147,0.95705944
id14709,0.998752,0.00038682483,0.0008611533
id25348,0.99641514,0.0017763518,0.0018085219
id19596,0.059187338,0.028203191,0.9126095
id12265,0.0188659,0.0012413671,0.97989273
id01054,0.84465504,0.042834356,0.11251055
id03002,0.00034942327,0.00018775828,0.9994628
id25624,0.99657035,0.0020456533,0.0013839524
id16202,0.7231424,0.05922894,0.2176287
id08187,0.1722622,0.79050255,0.037235275
id24373,0.38877964,0.172219,0.43900135
id06415,0.24599357,0.3334445,0.4205619
id09078,0.0020391247,0.9978515,0.00010943733
id25989,0.9253372,0.0114926975,0.06317013
id05431,0.81332225,0.114088744,0.072589055
id16557,0.016922727,0.9786057,0.004471585
id22749,0.9674383,0.01481462,0.017747067
id00697,0.01203797,0.027328493,0.9606335
id22969,0.9559787,0.032755405,0.011265867
id07440,0.020319689,0.0092327865,0.9704476
id19872,0.3896721,0.14598067,0.4643472
id06054,0.9829858,0.016178312,0.0008358737
id27862,0.8827926,0.03776397,0.07944338
id27186,0.5162094,0.025174392,0.45861617
id01617,0.008200024,0.00081106386,0.9909889
id11922,0.0026467848,0.9965598,0.0007934454
id15003,0.045391254,0.5648333,0.38977543
id09458,0.0767308,0.00401658,0.91925263
id03568,0.9559338,0.017870853,0.026195358
id27132,0.9133753,0.0573056,0.029319076
id24204,0.05633894,0.90517855,0.038482524
id24736,0.73647344,0.041760784,0.22176571
id06990,0.001365156,0.9975944,0.0010404534
id24155,0.012359271,0.90584797,0.08179275
id22129,0.0012061504,4.5057634e-05,0.9987488
id00191,0.020434635,0.0018846608,0.9776807
id05185,0.38001615,0.0068287347,0.6131551
id13399,0.7546056,0.15513867,0.0902557
id20862,0.8724231,0.030400027,0.097176895
id06180,0.99788696,0.0011924619,0.00092052604
id27225,0.61931676,0.113417886,0.26726535
id09447,0.005734176,0.20044811,0.79381776
id18125,0.9989033,0.0005345015,0.00056223525
id04010,0.007365346,0.0018279743,0.99080664
id17932,0.9507138,0.0134884445,0.035797764
id17948,0.99848276,0.00084817177,0.0006690626
id18545,0.08633848,0.013276319,0.9003852
id03389,0.9966883,0.0017813095,0.0015304291
id02487,0.108042076,0.022616189,0.86934173
id04924,0.9360684,0.026318772,0.037612762
id23553,0.014711233,0.02619211,0.9590967
id16831,0.9985361,0.0011131865,0.0003507303
id01296,0.9970113,0.002212731,0.0007759501
id12033,0.105369955,0.15784444,0.73678565
id06913,0.0060051,0.9919904,0.0020045405
id15715,0.0994274,0.50766426,0.39290833
id23432,0.0782307,0.033268165,0.8885011
id01152,0.79610664,0.0524183,0.15147506
id16384,0.40666854,0.5517206,0.041610822
id04060,0.85615665,0.0013835955,0.14245978
id21604,0.9917412,0.0058949213,0.002363864
id11212,0.0010524972,0.00017309158,0.99877435
id26589,0.2549606,0.065106,0.6799334
id15858,0.67677534,0.3037452,0.01947944
id02814,0.021538226,0.8247021,0.15375969
id18347,0.44969022,0.07501655,0.4752932
id02517,0.2673047,0.09272051,0.63997483
id20800,0.67919433,0.2908453,0.029960334
id16428,0.933133,0.029500607,0.037366357
id23844,0.99921024,0.00045181467,0.00033793173
id11149,0.002386089,0.99307525,0.0045386846
id12505,0.0016680927,0.99766564,0.0006663309
id10850,0.40319186,0.5771946,0.019613575
id05706,0.8250281,0.020622477,0.15434934
id23216,0.028632432,0.9346833,0.03668429
id16618,0.006816975,0.0010701705,0.9921129
id04283,0.006609543,0.8337071,0.1596834
id20374,0.014631573,0.003159166,0.9822092
id07227,0.002178722,0.9930942,0.004727111
id06396,0.98937047,0.0033785969,0.0072509455
id08884,0.9887578,0.00457949,0.006662728
id10983,0.9993876,0.00031402576,0.00029830853
id07296,0.0005303992,0.99924964,0.00021993357
id17683,0.021292137,0.02189185,0.956816
id26473,0.0041383007,0.00024698212,0.99561477
id06454,0.0021296167,0.0001287427,0.9977417
id19166,0.9992593,0.00016793003,0.0005727113
id08406,0.47109663,0.48643085,0.04247256
id25126,0.0050084027,0.0066340943,0.9883575
id27593,0.8999873,0.07229943,0.027713312
id24613,0.019567845,0.02384731,0.9565848
id26586,0.96485925,0.009602327,0.025538402
id25719,0.008334178,0.0011599005,0.990506
id05015,0.55629665,0.0957869,0.34791645
id01594,0.50291157,0.35685462,0.14023377
id01522,0.0024762868,0.0073626037,0.99016106
id06935,0.9968478,0.0023885863,0.0007635844
id01975,0.00041769887,0.000593165,0.99898916
id20847,0.0058841202,0.0012410632,0.99287486
id24960,0.0022244437,0.00058416335,0.99719137
id27808,0.019634953,0.9787973,0.0015677565
id25463,0.9870258,0.005904078,0.007070078
id11367,0.4146356,0.15399571,0.4313687
id02273,0.008421384,0.010075218,0.98150337
id02167,0.9960692,0.0014704524,0.002460333
id08352,0.0023878317,0.99679714,0.0008150029
id26928,0.13015077,0.85039115,0.019458115
id04224,0.95572066,0.043837152,0.00044211125
id00462,0.17131026,0.81807613,0.010613631
id16591,0.003732075,0.9933264,0.0029414704
id06982,0.00040052505,0.99948287,0.00011651832
id24880,0.0010113572,0.9890478,0.00994087
id27479,0.056401577,0.017615706,0.9259827
id16556,0.99576724,0.0032061967,0.0010266304
id15231,0.010341425,0.009072862,0.98058575
id14694,0.7168799,0.053186573,0.22993356
id01114,0.85493225,0.069148704,0.07591907
id18694,0.6079981,0.0872904,0.30471152
id25551,0.9356488,0.029036611,0.035314534
id23478,0.53641546,0.012627561,0.45095694
id22780,0.94398636,0.015004353,0.041009333
id06602,0.0037526805,0.9907319,0.0055153943
id05176,0.0009913034,0.99852306,0.00048564305
id15450,0.028402809,0.0027327735,0.9688644
id16956,0.022822356,0.009708253,0.9674694
id23532,0.010679328,0.98165107,0.0076695625
id22688,0.0024560264,0.0006737873,0.9968702
id12898,0.473037,0.5020876,0.02487537
id21525,0.99711955,0.0018524774,0.0010280515
id13576,0.9183901,0.03372044,0.04788953
id07080,0.44174528,0.50598305,0.052271646
id25397,0.99925476,0.00027174788,0.0004734384
id08383,0.9037032,0.050239045,0.046057764
id08285,0.72690576,0.011856008,0.26123825
id10323,0.118591905,0.03117426,0.85023385
id10441,0.0030518377,0.99495584,0.0019922757
id26298,0.4515189,0.0016627659,0.5468184
id13531,0.7921442,0.19914284,0.0087129455
id03191,0.5977969,0.34151223,0.06069086
id19771,0.0021052721,0.991829,0.006065757
id03275,0.94831485,0.013241013,0.038444143
id11616,0.003055798,0.0010786677,0.9958656
id03117,0.0006402834,0.99916005,0.00019966558
id08054,0.024698384,0.004283678,0.9710179
id15303,0.17785184,0.6791377,0.14301045
id02470,0.11664115,0.012788118,0.8705707
id01452,0.14669162,0.047219332,0.8060891
id11934,0.0019033555,0.99532217,0.0027745287
id00258,0.0929953,0.3791647,0.52784
id27905,0.18061264,0.7228056,0.09658174
id23897,0.0015473729,0.99785596,0.00059669564
id02334,0.002072577,0.99696016,0.0009673485
id07638,0.9988444,0.0007435927,0.00041199167
id13181,0.41845798,0.20702298,0.374519
id01284,0.9989423,0.00035196077,0.0007057072
id27402,0.9981121,0.0009910995,0.00089684856
id14742,0.0009443602,0.0005907387,0.99846494
id12370,0.43717718,0.008350527,0.55447227
id19048,0.9682606,0.02060139,0.01113796
id08388,0.0013993636,0.0017703122,0.9968303
id19205,0.9857451,0.008414013,0.0058409367
id04851,0.01659446,0.0033560228,0.9800495
id16478,0.10575651,0.86568946,0.028553998
id06806,0.0012998956,0.9981832,0.00051690964
id13659,0.17481166,0.56318015,0.26200816
id09861,0.049155567,0.9407375,0.0101069715
id05986,0.00021071002,0.9997322,5.7062083e-05
id15844,0.015681189,0.97489274,0.009426087
id05900,0.76086503,0.113096856,0.12603812
id20409,0.97686666,0.017901115,0.0052321847
id08751,0.02937759,0.9660976,0.0045248005
id22617,0.27327523,0.015483703,0.71124107
id13064,0.22559042,0.0074885315,0.76692104
id14506,0.036240887,0.014151247,0.94960785
id05783,0.0021384791,0.0016643037,0.9961972
id23139,0.0036507726,0.00045545463,0.9958937
id04770,0.9984983,0.0006044367,0.0008972551
id11775,0.97705084,0.018496577,0.004452584
id12936,0.017694637,0.009422723,0.9728827
id20522,0.022267047,0.9709508,0.0067821112
id22929,0.9963558,0.0012530043,0.0023911954
id11357,0.39844954,0.0052666115,0.59628385
id10028,0.00056154665,0.99911815,0.00032035107
id10617,0.2035375,0.014963646,0.78149885
id23988,0.9986411,0.0009986167,0.0003603091
id20434,0.10891841,0.025852375,0.8652292
id06611,0.0018810611,0.0026455577,0.9954733
id18405,0.79995257,0.15246409,0.04758338
id27427,0.6696199,0.09251132,0.23786874
id16168,0.024559721,0.9702622,0.005178007
id02139,0.16667752,0.8289859,0.0043365494
id18654,0.003091086,0.9953713,0.0015376195
id24598,0.73991376,0.070916645,0.18916963
id23360,0.0005248112,0.999097,0.00037818204
id06220,0.016781826,0.9643557,0.01886244
id26411,0.973987,0.024068275,0.001944694
id27660,0.9748038,0.012299416,0.012896729
id07192,0.0037972021,0.0011919178,0.99501085
id18074,0.0014933249,0.00059690623,0.9979097
id11784,0.254157,0.41942498,0.32641798
id04810,0.005387407,0.0059575634,0.988655
id01716,0.99686736,0.0017350154,0.0013976318
id27584,0.78537196,0.08210833,0.13251974
id25409,0.0064886166,0.0056343414,0.987877
id06430,0.87546223,0.05113159,0.07340617
id11135,0.9867409,0.012304507,0.0009545591
id27712,0.23699784,0.068013124,0.694989
id27233,0.71289897,0.2666488,0.020452224
id13522,0.76983213,0.10469388,0.12547405
id11625,0.0013934616,0.00014101059,0.99846554
id03246,0.060564943,0.91744965,0.021985468
id05341,0.8544684,0.1361224,0.009409117
id22061,0.0020940609,0.00012492151,0.997781
id03170,0.7666119,0.19028766,0.043100495
id09768,0.049870536,0.022054294,0.9280752
id20721,0.58247626,0.26612154,0.15140225
id14854,0.9670805,0.0091949245,0.023724552
id01123,0.9775965,0.0077329413,0.0146705285
id00842,0.92108786,0.039292503,0.03961967
id11035,0.64209527,0.009307956,0.34859675
id19301,0.00029558482,0.9995307,0.00017381275
id06409,0.0965937,0.3204891,0.5829172
id09883,0.9623729,0.021785302,0.015841762
id04218,0.05481308,0.85189027,0.09329661
id25171,0.0030604792,0.0014793035,0.9954602
id13394,0.2510507,0.056373417,0.6925758
id14322,0.9980205,0.0005170948,0.0014623625
id17623,0.0017428857,0.00036082327,0.9978963
id16980,0.9962812,0.0031513972,0.0005674552
id22634,0.008789749,0.0006375676,0.99057263
id03773,0.9674211,0.031164011,0.0014148575
id20243,0.008854712,0.9161805,0.074964754
id12135,0.069288075,0.9283404,0.0023716064
id11727,0.7116839,0.10748946,0.18082656
id06460,0.3150348,0.6150406,0.06992459
id23515,0.75363135,0.031215485,0.21515314
id16908,0.022385307,0.016004978,0.9616097
id10641,0.31648764,0.6741491,0.009363209
id22637,0.0735231,0.0016237737,0.9248531
id19724,0.87652,0.08841902,0.03506098
id12295,0.028774556,0.97030354,0.00092194823
id18977,0.058384478,0.020236459,0.921379
id27456,0.98748744,0.008266368,0.0042461646
id02223,0.98359054,0.012555701,0.0038537136
id06374,0.043309998,0.0184197,0.9382703
id13746,0.06402389,0.037990037,0.8979861
id24107,0.11666664,0.039957393,0.843376
id09075,0.0028799467,0.0017828442,0.9953371
id06741,0.43421668,0.0065714046,0.5592119
id25474,0.7196099,0.0017374879,0.27865258
id02497,0.98732126,0.0017188604,0.01095992
id21878,0.9931757,0.0027472046,0.004077118
id23199,0.009662651,0.016760988,0.9735763
id12018,0.9720339,0.012376641,0.015589397
id20722,0.12502101,0.0032625287,0.8717165
id05372,0.14789099,0.83975464,0.012354345
id07964,0.73321104,0.04877756,0.21801142
id02393,0.091337845,0.02583481,0.88282734
id10923,0.07903463,0.014180152,0.90678525
id01260,0.87463725,0.061614446,0.063748375
id09037,0.06225206,0.00083524315,0.9369128
id01477,0.3470899,0.0060920697,0.64681804
id11164,0.9985752,0.0010932892,0.0003315439
id20313,0.88089156,0.016851846,0.10225657
id20067,0.0002645321,0.00036188524,0.9993736
id17248,0.8678266,0.022704013,0.109469354
id24557,0.002663777,0.00043498774,0.9969013
id26745,0.632386,0.02155721,0.34605676
id16759,0.062300537,0.067567416,0.870132
id22382,0.98025036,0.003507615,0.01624208
id18404,0.14462173,0.010102824,0.8452754
id23761,0.0017062667,0.00091587263,0.9973779
id00511,0.0028355313,0.99578625,0.0013782219
